"recipe_id","name","description","amount"
"11","Hořčice plnotučná","['2 lžičky', '2 lžičky ', ' plnotučné hořčice']","2 lžičky"
"11","Pažitka čerstvá","['pažitka']","
"
"11","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý","['pepř']","
"
"11","Kuře prso","['1', '1 ', ' kuřecí prso']","1"
"11","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"11","Těstoviny rýžové","['350 g', '350 g ', ' bezlepkových těstovin (fusilli)']","350 g"
"11","Smetana kravská sladká 30%","['250 ml', '250 ml ', ' smetany ke šlehání']","250 ml"
"11","Žampion čerstvý","['400 g', '400 g ', ' sušených žampionů (mletých, drcených)']","400 g"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý","['pepř']","
"
"11","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"11","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"11","Oregano sušené","['1 lžíce', '1 lžíce ', ' sušeného oregana']","1 lžíce"
"11","Česnek čerstvý","['1 lžička', '1 lžička ', ' česneku']","1 lžička"
"11","Sýr kravský tvrdý 30%","['strouhaný sýr']","
"
"11","Těstoviny pšeničné","['6', '6 ', ' trubiček cannelloni']","6"
"11","Tvaroh polotučný","['300 g', '300 g ', ' tvarohu']","300 g"
"11","Rozinky","['1 hrst', '1 hrst ', ' rozinek']","1 hrst"
"11","Vejce slepičí","['1', '1 ', ' vejce']","1"
"11","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"11","Med nepasterovaný","['2-3 lžíce', '2-3 lžíce ', ' medu (podle chuti)']","2-3 lžíce"
"11","Mléko kravské polotučné 1,5%","['3 dl', '3 dl ', ' mléka']","3 dl"
"11","Vepřové koleno bez kosti","['1', '1 ', ' zadní vepřové koleno']","1"
"11","","['']","
"
"11","Pivo tmavé 10ᵒ","['1 dl', '1 dl ', ' černého piva']","1 dl"
"11","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"11","Worcestrová omáčka","['2 lžíce', '2 lžíce ', ' worcesterové omáčky']","2 lžíce"
"11","Chilli omáčka","['4 lžíce', '4 lžíce ', ' sladké chilli omáčky']","4 lžíce"
"11","Hořčice plnotučná","['1 lžíce', '1 lžíce ', ' plnotučné hořčice']","1 lžíce"
"11","Česnek sušený","['1 lžíce', '1 lžíce ', ' granulovaného česneku']","1 lžíce"
"11","Pepř černý","['1 lžička', '1 lžička ', ' nadrceného koření (pepř, nové koření, jalovec, bobkový list)']","1 lžička"
"11","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"11","","['']","
"
"11","Vývar masový","['1 dl', '1 dl ', ' vývaru']","1 dl"
"11","Kapusta hlávková čerstvá","['15 růžiček', '15 růžiček ', ' kapusty']","15 růžiček"
"11","Sůl mořská","['sůl']","
"
"11","Zelí bílé čerstvé","['300 g', '300 g ', ' hlávkového bílého zelí']","300 g"
"11","Cibulka jarní čerstvá","['100 g', '100 g ', ' jarní cibulky']","100 g"
"11","Vejce slepičí","['3', '3 ', ' vejce']","3"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý mletý","['čerstvě mletý pepř']","
"
"11","Česnek čerstvý","['1-2 stroužky', '1-2 stroužky ', ' česneku (nemusí být)']","1-2 stroužky"
"11","Rýže bílá","['150 g', '150 g ', ' vychladlé uvařené rýže (3 lžíce)']","150 g"
"11","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje na smažení']","1 lžíce"
"11","Smetana kravská sladká 30%","['200 g', '200 g ', ' smetany na šlehání']","200 g"
"11","Čokoláda hořká 40%","['100 g', '100 g ', ' čokolády na vaření']","100 g"
"11","Sirup citronový","['40 g', '40 g ', ' čekankového sirupu (můžete použít také cukr)']","40 g"
"11","Tvaroh polotučný","['250 g', '250 g ', ' tvarohu']","250 g"
"11","Čokoláda mléčná 30%","['100 g', '100 g ', ' veganské čokolády bez cukru']","100 g"
"11","Banán čerstvý","['1', '1 ', ' zralý banán']","1"
"11","Mouka špaldová hrubá","['250 g', '250 g ', ' hladké špaldové mouky']","250 g"
"11","Med nepasterovaný","['1 lžíce', '1 lžíce ', ' medu (nebo např. fruktózy)']","1 lžíce"
"11","Olej řepkový","['50 ml', '50 ml ', ' řepkového oleje']","50 ml"
"11","Kypřící prášek","['0,5', '0,5 ', ' prášku do pečiva']","0,5"
"11","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"11","Aroma vanilkové","['vanilkové aroma']","
"
"11","Skořice ceylonská","['1', '1 ', ' velká špetka skořice']","1"
"11","Nápoj ovesný","['150 ml', '150 ml ', ' ovesného mléka']","150 ml"
"11","Krůta prsa bez kůže","['250 g', '250 g ', ' krůtích prsou']","250 g"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý mletý","['čerstvě mletý pepř']","
"
"11","Olej olivový","['30 ml', '30 ml ', '  olivového oleje']","30 ml"
"11","Cibule čerstvá","['1', '1 ', ' malá cibule']","1"
"11","Paprika žlutá čerstvá","['1', '1 ', ' žlutá paprika']","1"
"11","Vývar kuřecí","['150 ml', '150 ml ', ' drůbežího vývaru']","150 ml"
"11","Rajčata cherry","['250 g', '250 g ', ' nakládaných cherry rajčat']","250 g"
"11","Pasta papriková","['1 lžíce', '1 lžíce ', ' paprikové pasty']","1 lžíce"
"11","Skořice ceylonská mletá","['1 špetka', '1 špetka ', ' mleté skořice']","1 špetka"
"11","Tymián sušený","['1 špetka', '1 špetka ', ' sušeného tymiánu']","1 špetka"
"11","Cukr bílý","['1 špetka', '1 špetka ', ' cukru']","1 špetka"
"11","","['']","
"
"11","Jablko čerstvé","['3', '3 ', ' větší jablka (celkem 450 g)']","3"
"11","Brusinky sušené","['3 lžíce', '3 lžíce ', ' sušených brusinek']","3 lžíce"
"11","Slunečnicová semínka loupaná","['3 lžíce', '3 lžíce ', ' slunečnicových semínek']","3 lžíce"
"11","Skořice ceylonská mletá","['2 lžíce', '2 lžíce ', ' mleté skořice']","2 lžíce"
"11","Cukr bílý","['2 lžíce', '2 lžíce ', ' moučkového cukru (podle sladkosti jablek)']","2 lžíce"
"11","","['']","
"
"11","Mouka pšeničná polohrubá","['4 lžíce', '4 lžíce ', ' polohrubé mouky']","4 lžíce"
"11","Puding v prášku","['1 lžíce', '1 lžíce ', ' pudinkového prášku s vanilkovou příchutí']","1 lžíce"
"11","Vejce slepičí","['6', '6 ', ' vajec']","6"
"11","Cukr bílý","['6 lžic', '6 lžic ', ' krupicového cukru']","6 lžic"
"11","Mouka kukuřičná hladká","['1 hrnek', '1 hrnek ', ' namíchaný z jednoho vanilkového pudinku, rýžové celozrnné mouky a kukuřičné mouky']","1 hrnek"
"11","Sirup agávový","['1/2 hrnku', '1/2 hrnku ', ' slazenî (směs z medu, agáve sirupu a rýžového sirupu)']","1/2 hrnku"
"11","Vejce slepičí","['1', '1 ', ' vejce']","1"
"11","Banán čerstvý","['2', '2 ', ' zralé až přezrálé banány']","2"
"11","Olej řepkový","['1/4 hrnku', '1/4 hrnku ', ' oleje (nebo ghee)']","1/4 hrnku"
"11","Mléko kravské polotučné 1,5%","['1/4 hrnku', '1/4 hrnku ', ' mléka']","1/4 hrnku"
"11","Brusinky zavařené","['1 hrst', '1 hrst ', ' rozinek a brusinek']","1 hrst"
"11","Kypřící prášek","['1/2', '1/2 ', '  lžičky prášku do pečiva']","1/2"
"11","Jedlá soda","['1/2', '1/2 ', '  lžičky jedlé sody']","1/2"
"11","E415 - Xanthan","['1/2', '1/2 ', '  lžičky xantanové gumy']","1/2"
"11","Skořice ceylonská mletá","['1/2', '1/2 ', '  lžičky mleté skořice']","1/2"
"11","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"11","Čokoláda mléčná 30%","['1 hrst', '1 hrst ', ' nasekané čokolády (bílá a hořká)']","1 hrst"
"11","","['']","
"
"11","Hovězí ořez","['400 g', '400 g ', ' mletého hovězího masa']","400 g"
"11","Cibule čerstvá","['1', '1 ', ' střední cibule']","1"
"11","Cibulka jarní čerstvá","['1', '1 ', ' jarní cibulka']","1"
"11","Mrkev čerstvá","['2', '2 ', ' menší mrkve']","2"
"11","","['1 konzerva', '1 konzerva ', ' tomatové pasty (140 g)']","1 konzerva"
"11","Rajče červené čerstvé","['3', '3 ', ' větší rajčata']","3"
"11","Vývar masový","['250 ml', '250 ml ', ' vývaru']","250 ml"
"11","Kečup ostrý","['2 lžíce', '2 lžíce ', ' ostrého kečupu']","2 lžíce"
"11","Oregano sušené","['1 lžička', '1 lžička ', ' oregana']","1 lžička"
"11","Tymián sušený","['1 lžička', '1 lžička ', ' tymiánu']","1 lžička"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý","['pepř']","
"
"11","Olej řepkový","['1 lžíce', '1 lžíce ', ' oleje']","1 lžíce"
"11","","['']","
"
"11","Brambor zimní","['5', '5 ', ' brambor']","5"
"11","Petržel kořenová čerstvá","['1', '1 ', ' petržel']","1"
"11","Mléko kravské plnotučné 3,5%","['50 ml', '50 ml ', ' plnotučného mléka']","50 ml"
"11","Křen čerstvý","['1 lžička', '1 lžička ', ' nastrouhaného čerstvého křenu']","1 lžička"
"11","Pepř černý","['pepř']","
"
"11","Sůl mořská","['sůl']","
"
"11","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"11","Olej řepkový","['olej na vymazání pekáčku']","
"
"11","Mouka pšeničná hladká","['280 g', '280 g ', ' hladké mouky']","280 g"
"11","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"11","Cukr bílý","['170 g', '170 g ', ' cukru krupice']","170 g"
"11","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"11","Citronová kúra čerstvá","['kůra z 1/2 citronu']","
"
"11","Mléko kravské polotučné 1,5%","['250 ml', '250 ml ', ' vlažného mléka']","250 ml"
"11","Olej slunečnicový","['125 ml', '125 ml ', ' slunečnicového oleje']","125 ml"
"11","Vejce slepičí","['2', '2 ', ' vejce']","2"
"11","","['']","
"
"11","Tvaroh polotučný","['250 g', '250 g ', ' tvarohu ve vaničce']","250 g"
"11","Smetana kravská zakysaná 12%","['400 ml', '400 ml ', ' zakysané smetany']","400 ml"
"11","Cukr bílý","['100 g', '100 g ', ' cukru krupice']","100 g"
"11","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"11","","['1/2 balíčku', '1/2 balíčku ', ' podinkového prášku (vanilkový nebo citronový)']","1/2 balíčku"
"11","Mléko kravské polotučné 1,5%","['50-100 ml', '50-100 ml ', ' mléka (podle potřeby)']","50-100 ml"
"11","","['']","
"
"11","","['3 lžíce', '3 lžíce ', ' povidlel (švestková, jablečná nebo']","3 lžíce"
"11","","['']","
"
"11","Rum","['1 lžíce', '1 lžíce ', ' rumu']","1 lžíce"
"11","","['']","
"
"11","Mouka pšeničná polohrubá","['150 g', '150 g ', ' polohrubé mouky']","150 g"
"11","Cukr bílý","['100 g', '100 g ', ' cukru moučky']","100 g"
"11","Máslo kravské","['70 g', '70 g ', ' tuhého másla']","70 g"
"11","Mléko kravské polotučné 1,5%","['200 ml', '200 ml ', ' mléka']","200 ml"
"11","Vejce slepičí","['2', '2 ', ' vejce']","2"
"11","Mouka pšeničná hladká","['80 g', '80 g ', ' hladké mouky']","80 g"
"11","Mouka pohanková","['40 g', '40 g ', ' pohankové mouky']","40 g"
"11","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"11","Margarín","['tuk na opečení']","
"
"11","","['']","
"
"11","Tvaroh polotučný","['250 g', '250 g ', ' tvarohu (možno i více)']","250 g"
"11","Med nepasterovaný","['1 lžíce', '1 lžíce ', ' medu']","1 lžíce"
"11","Rozinky","['rozinky']","
"
"11","","['']","
"
"11","Kuře prso","['2', '2 ', ' větší kuřecí prsa']","2"
"11","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"11","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"11","","['']","
"
"11","Cibulka jarní čerstvá","['1', '1 ', ' jarní cibulka']","1"
"11","Paprika červená čerstvá","['červené kapie']","
"
"11","","['']","
"
"11","Rajče červené čerstvé","['rajčata na ozdobu']","
"
"11","","['']","
"
"11","Koriandr list sušený","['1 lžička', '1 lžička ', ' mletého koriandru']","1 lžička"
"11","Kmín","['1 lžička', '1 lžička ', ' řeckého kmínu']","1 lžička"
"11","Paprika červená sušená","['1 lžička', '1 lžička ', ' mleté sladké papriky']","1 lžička"
"11","Chilli paprička mletá","['1 lžička', '1 lžička ', ' kajenského pepře']","1 lžička"
"11","Česnek sušený","['1 lžička', '1 lžička ', ' sušeného česneku']","1 lžička"
"11","Šťáva z citrónu","['2 lžíce', '2 lžíce ', ' citronové šťávy']","2 lžíce"
"11","Oregano sušené","['1/2 lžičky', '1/2 lžičky ', ' sušeného oregana']","1/2 lžičky"
"11","Tymián sušený","['1/2 lžičky', '1/2 lžičky ', ' sušeného tymiánu']","1/2 lžičky"
"11","Libeček sušený","['1/2 lžičky', '1/2 lžičky ', ' sušeného libečku']","1/2 lžičky"
"11","Petržel nať sušená","['1/2 lžičky', '1/2 lžičky ', ' sušené petrželky']","1/2 lžičky"
"11","Olej olivový","['3 lžíce', '3 lžíce ', ' olivového oleje']","3 lžíce"
"11","Sůl mořská","['sůl']","
"
"11","Pepř černý","['pepř']","
"
"11","Kuře stehno s kůží","['1,5 kg', '1,5 kg ', ' kuřecích stehen']","1,5 kg"
"11","Mrkev mražená","['500 g', '500 g ', ' mražené zeleniny (oblíbeného složení)']","500 g"
"11","Sůl mořská","['sůl']","
"
"11","Grilovací koření","['grilovací koření na maso']","
"
"11","Provensálské koření","['grilovací koření na zeleninu']","
"
"11","Margarín máslový","['50 g', '50 g ', ' Zlaté Hané (nebo máslo)']","50 g"
"11","","['']","
"
"11","Mléko kravské polotučné 1,5%","['1 l', '1 l ', ' mléka']","1 l"
"11","Vejce slepičí","['3', '3 ', ' vejce']","3"
"11","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"11","Mouka pšeničná hladká","['300 g', '300 g ', ' hladké mouky']","300 g"
"11","Mouka mandlová","['100 g', '100 g ', ' mandlové mouky']","100 g"
"11","Aroma mandlové","['3 kapky', '3 kapky ', ' mandlové tresti']","3 kapky"
"11","Máslo kravské","['4 lžíce', '4 lžíce ', ' rozpuštěného másla']","4 lžíce"
"11","Olej řepkový","['olej']","
"
"11","","['']","
"
"11","Tvaroh polotučný","['500 g', '500 g ', ' tvarohu v kostce']","500 g"
"11","Cukr bílý","['cukr (podle chuti)']","
"
"11","Smetana kravská zakysaná 12%","['400 g', '400 g ', ' kysané smetany']","400 g"
"11","","['']","
"
"11","Čokoláda mléčná 30%","['rozpustěná čokoláda na ozdobu']","
"
"11","Kuře prso","['600 g', '600 g ', ' kuřecích řízků']","600 g"
"11","Vejce slepičí","['2', '2 ', ' vejce']","2"
"11","Mléko kravské polotučné 1,5%","['trošku', 'trošku ', ' mléka']","trošku"
"11","Sůl mořská","['sůl']","
"
"11","Koření Argentina","['koření Argentina']","
"
"11","Lupínky kukuřičné","['kukuřičné lupínky']","
"
